id,name,ppOld,ppNew,ppDiff,minuteUpdated
3174184,shinchikuhome,21339.6,20978.11,793,28167883
12337864,Majimanjiwwwww,21052.1,20607.97,-404,28167883
8741695,syaron105,19293.8,19458.20,2545,28167883
22444525,kotohira_06,20008.5,19244.20,-648,28167883
11680357,kanten_07,19391.8,18908.33,549,28167883
9905079,Nurend,19000.7,18450.85,15,28167883
17015562,Nanas3,19361.2,18444.79,-315,28167883
26475388,sheplet,18907.1,18307.93,-471,28167883
16320311,Eriha,19182.7,18264.87,-955,28167883
14947043,hz404,18700.1,18235.60,-404,28167883
165027,Peaceful,18744.2,18228.32,985,28167883
9540073,Grape_Tea,19216.7,18088.02,-813,28167883
983349,applerss,17885.9,17902.99,2270,28167883
15117603,bombjj5,17513.6,17673.84,1991,28167883
7160196,_Kan2,17210.9,17485.60,2780,28167883
8050850,Red Riding Hood,18274.5,17474.47,58,28167883
8057655,goheegy,17985.3,17338.50,357,28167883
9551196,kiyozi11,17885.5,17130.14,-160,28167883
1382717,Nekomusya7563,17999.7,17106.84,-537,28167883
11325757,Shamirin_mzk,17989.4,17099.39,-586,28167883
15252950,Seren58,17161.7,16968.33,1846,28167883
9584873,Minekuchi,17204.3,16507.43,60,28167883
6851789,mob w,17553,16506.54,-982,28167883
11563671,4sbet1,16816.5,16463.72,635,28167883
11525993,Alpha Wann,17305.5,16407.65,-1197,28167883
10072733,myucchii,17256.8,16385.90,-1154,28167883
9085164,Laby,17012.3,16295.87,-94,28167883
7632508,miki308,17255.9,16269.87,-1110,28167883
8987606,kitafuma,16938.2,16263.76,40,28167883
5991961,Ney,16224.8,16252.69,2728,28167883
9119501,ekumea1123,16600.9,16238.73,1362,28167883
11601107,Whulf,16342.9,16194.81,1084,28167883
3337332,5henry,16700.3,16158.15,144,28167883
10079336,cat1346,16758.6,16152.64,41,28167883
7491106,7_7,16310,16116.99,1859,28167883
14510301,A-40,16913.7,16106.33,-493,28167883
24664049,TAG_M1Ra,16858.1,16095.85,-879,28167883
10907480,iNeon,16448.2,16086.32,-112,28167883
10810508,shake_dan,15967.1,16066.35,1830,28167883
1977606,stu00608,16988.3,16011.36,-630,28167883
19148438,mizkifanboy,16743.5,15969.51,-933,28167883
9511518,Qroissant,16558.9,15946.10,-45,28167883
3044264,Skull Kid,16700.1,15850.55,-204,28167883
13852925,Gra,16437.4,15837.26,1147,28167883
26454214,My Angel Eru,16486.2,15835.67,-891,28167883
1263669,Ulqui,16651.1,15806.82,-240,28167883
24748957,BG_SubMessy,15999.5,15756.06,-1362,28167883
7231722,nananass,16611.4,15743.20,-519,28167883
6490509,R J,16131.9,15684.06,676,28167883
5427801,_Doodle_,16391.2,15634.37,-387,28167883
15548173,S t o r m,15409.8,15633.70,-374,28167883
12807783,InherentCross1,16348.3,15629.57,-299,28167883
4609767,ndrrr,16317,15581.62,-45,28167883
8303357,Six b0xes,15786.3,15570.73,927,28167883
11604267,Maamu,16402.1,15540.06,-712,28167883
12780046,Shinda,16454.6,15510.80,-1562,28167883
2875968,asuasu_yura,16325.7,15502.17,-426,28167883
14254867,Lynerrr,16100.8,15486.26,-324,28167883
12874236,cpu_alpha,15759.9,15481.71,1122,28167883
7612550,frukoyurdakul,15436.6,15457.39,2403,28167883
16500346,odin3,16460.5,15448.26,-1447,28167883
9208819,NanaFlow,16285.4,15414.40,-987,28167883
9773619,RAI_4,15987,15408.34,247,28167883
13664116,AuroraPhasmata,16307.7,15386.50,-878,28167883
11293254,Ikakun4,16165.2,15381.22,-1372,28167883
15159808,-yukineko-,15751.2,15377.12,1,28167883
13613362,MEGAMELA,16266,15362.68,-725,28167883
6451537,le gagoguigo3,15661,15318.21,1069,28167883
6876752,H1gu_mo,15526.6,15273.68,1389,28167883
4908773,vysha,15981.4,15258.97,391,28167883
1134683,oL0,16012.1,15258.38,-371,28167883
12615278,Maeda,16031.1,15223.32,-1213,28167883
16818858,-call-,15803.6,15198.12,-320,28167883
14553146,kagitakun,16017.5,15197.45,-1554,28167883
12136108,Zed0x,16142.4,15161.07,-1626,28167883
12639462,Golden,16114.5,15125.30,-1437,28167883
8264451,vizokaa,15319.2,15108.95,1046,28167883
7609510,Blerargh,15031.5,15086.81,1796,28167883
1152851,4_4,15071.5,15080.09,2179,28167883
6333166,AlvaroYL,15857,15071.45,-276,28167883
7692731,Remi_hs,15192.6,15052.03,1591,28167883
13595910,Ageha24,15042.3,15042.36,1246,28167883
16491572,Alph,15949,15041.79,-1366,28167883
8929896,gekiowata,15256.3,15041.25,1415,28167883
15776151,T w i g,15811.7,15036.18,-683,28167883
23487206,sevgo7,15262.1,15012.24,-924,28167883
2680544,namaniku,15504,15002.05,730,28167883
12630336,miwoo,15927,14999.22,-636,28167883
10726804,Polemo03,15374.3,14939.60,232,28167883
14520910,Maimaing,15510,14909.20,544,28167883
21567321,kei0713,15190.1,14908.58,111,28167883
5663853,mariopokemon,14977.9,14901.24,1031,28167883
7115174,Den4ik228,15686.5,14894.24,-1614,28167883
14356353,SilverTyrant,15700.5,14856.84,-238,28167883
5136582,taiko_ryuki,15373.8,14850.18,719,28167883
12014683,Dizzayy,15459,14830.95,-845,28167883
14179968,Chococoa49sg,14800.6,14776.81,1168,28167883
4315477,superSSS,15482.3,14772.33,108,28167883
8484987,CloggyBobby,15737.6,14770.00,-1402,28167883
1893718,mangomizer,14796.2,14694.50,1701,28167883
6367560,ChoSeung,14930.7,14689.27,1500,28167883
7994829,Sasara,15193.1,14672.67,1,28167883
6956922,frz,15500.3,14668.92,-719,28167883
533502,Konpaku Sariel,15295.4,14597.13,666,28167883
6359835,zkane2,14843.5,14592.16,1244,28167883
5321719,uone,14661.7,14590.97,2205,28167883
11260982,YaniFR,15423.8,14585.36,-1057,28167883
7555792,petterde,15468.5,14582.01,-721,28167883
2076374,sobatsuyu,14650.1,14572.86,1566,28167883
7807444,D3kuu,15361.4,14545.14,-878,28167883
8883498,remuresu17,14699.3,14529.03,1295,28167883
2774767,tasuke912,14645.7,14500.00,2181,28167883
4046406,ROTO2001,15230.3,14475.17,-558,28167883
961417,Xay,14471.7,14469.37,1620,28167883
7739269,v2fax,14743.1,14419.36,1705,28167883
12273160,6gicha,15031.7,14387.23,-683,28167883
12160279,dragonmaxx,14675.5,14380.91,62,28167883
32553132,ntml,14890.7,14353.82,-980,28167883
6349821,cheese salad,15254.1,14351.26,-1093,28167883
5918857,snz,14814.5,14332.40,1512,28167883
3918650,Raphalge,14804.3,14314.83,582,28167883
9258564,ChurroChef,14898.3,14314.13,-90,28167883
6372422,Prymal,15193.8,14294.66,-366,28167883
8192004,Y u w a n,14360.9,14281.31,1621,28167883
29485001,sraim,14651.3,14271.75,-1105,28167883
8145223,Kyoumo,14838.7,14259.69,744,28167883
1656336,pet,14426.6,14255.02,1233,28167883
5082685,POCARI SWEAT,14957.5,14246.89,-96,28167883
6502903,Cinnamon_54,14417.2,14222.49,1159,28167883
8027517,miyagishima,14602.5,14219.78,1340,28167883
4841352,Jaye,14415.8,14198.92,1602,28167883
5071871,Jesus,14852.1,14184.41,-244,28167883
14324722,Naverlyn,15180.2,14180.90,-1254,28167883
4126437,suni,14264,14176.03,1881,28167883
8273098,My Angel Koishi,14550.3,14169.52,859,28167883
11071662,penchan_256,14349.7,14161.60,1571,28167883
8089664,Katdon_donKat,14140.7,14156.62,1530,28167883
8121109,Raytoly,14222.5,14145.56,1709,28167883
9981017,fujisam,14209,14133.57,1049,28167883
5217107,_Rise,14316.8,14132.71,1867,28167883
4407678,_knots,14833.6,14098.77,-544,28167883
5116922,amge,15036.8,14089.17,-911,28167883
12177903,Xok,14719.8,14082.33,29,28167883
4019797,huepike,14313.8,14028.14,1041,28167883
9821194,Miniature Lamp,14214.7,14018.53,1210,28167883
7984343,senfla,14569.1,13991.65,-842,28167883
16869472,yomodon_foo,14111.3,13991.29,896,28167883
10894640,denaN,14398.7,13989.37,251,28167883
14623658,supesan,14382,13963.82,342,28167883
7556189,ankoro,14010.9,13955.62,1451,28167883
5482401,iceOC,14026.9,13943.15,1449,28167883
13175389,Ascrute,14625.9,13931.08,-658,28167883
11931563,Roxy-,14639.2,13923.96,-977,28167883
7086439,Dargin,14046.2,13911.06,749,28167883
7280717,ImChro,14826.5,13906.19,-923,28167883
14415208,Dioramos,14374,13894.28,-11,28167883
9117141,kotarou2525,14510.7,13881.97,-449,28167883
1059945,Ikkun,14445.4,13878.92,429,28167883
2180885,pmriva,14140.7,13873.79,696,28167883
4632503,1RoHa_,14046.7,13873.08,1471,28167883
2277798,monkeydluffy3u4,14694.9,13864.40,-744,28167883
1139209,XK2238,14146.6,13854.86,1140,28167883
11719422,ASliceOfPi,14481,13852.10,-775,28167883
4655546,aHTaoN,14198.9,13851.32,-209,28167883
10869389,makimen,14381.1,13825.46,-397,28167883
28854025,marusuke75,14629.8,13824.93,-1960,28167883
8011704,J a c k y,14424.4,13803.35,286,28167883
16462012,CheeseStingy,14301.4,13792.70,-185,28167883
284905,Ekoro,14332.2,13775.27,346,28167883
28599539,Fsi,14466.9,13754.56,-1617,28167883
6532566,yuk1_Sr,13674.7,13750.79,1659,28167883
8767392,ILOVEMARISA,13931.3,13725.76,873,28167883
15225247,2_2,13888.4,13691.12,723,28167883
2927742,Pochacco,14345.1,13688.06,-660,28167883
16650552,HaLTi,14196.2,13680.89,-1863,28167883
11499752,MantequillAlex,14474.6,13671.67,-1084,28167883
18962176,neah,14368.4,13655.73,-1715,28167883
8071438,Horiiizon,14277.9,13640.85,-352,28167883
7597914,Lze,13702.8,13618.37,1553,28167883
7104549,cacao,14003.4,13606.39,296,28167883
5468461,FrootLoopy542,13882.9,13562.91,714,28167883
4901066,Vulkin,13987.7,13562.74,-23,28167883
6866480,nyanmi-1828,13848.4,13559.18,913,28167883
7299864,Axer,14172.6,13535.45,-546,28167883
9228032,trollocat,13937.4,13524.41,347,28167883
9912966,[Zeth],14327.6,13516.46,-539,28167883
12232503,arbiter of soup,14173.3,13513.21,509,28167883
11499467,r1chyy,14054.2,13460.26,-463,28167883
16238050,Rivana_Garakuta,14039.8,13444.74,-769,28167883
1506103,numamuto1,13727.4,13437.45,1033,28167883
30370354,LostF4te,13918.5,13423.08,-1454,28167883
13938746,Alsael,14240.7,13402.97,-1131,28167883
6574823,siina,13661.7,13401.22,889,28167883
11117835,taikoshallah,14062.8,13388.46,-419,28167883
2512120,Smallwu,13895.5,13388.06,68,28167883
3075337,honkers,14392.7,13387.79,-741,28167883
7479684,Foxeru,14034.2,13386.06,-247,28167883
6680785,Ranshi,14197.7,13335.65,-1201,28167883
4493348,Yuemiao,14274.6,13333.42,-1251,28167883
8219167,Genome_,13336,13312.08,802,28167883
14822582,BakeryCookieMan,14098.1,13284.85,-560,28167883
4637369,Petit,13586.2,13282.87,1171,28167883
8213519,1rori,13372.6,13258.45,829,28167883
7774222,Akonine,13733.1,13256.91,335,28167883
7136990,_mai,13230.4,13239.02,1451,28167883
12439209,Daniels,14182.2,13224.76,-869,28167883
2198070,beary605,13111.6,13222.96,1809,28167883
8638977,CrowWhite,13764.3,13222.31,-72,28167883
8650631,artemean,14193.8,13221.98,-1340,28167883
2883899,Rabar0209,13434.6,13202.08,1081,28167883
20382819,4mi___,13316.6,13184.24,1000,28167883
4050738,HiroK,13711.1,13180.40,401,28167883
13766261,Lougui,13576.5,13175.06,66,28167883
3716665,coed,13592.4,13171.28,-412,28167883
12478373,osutaiko,14085.9,13147.25,-566,28167883
13249305,sourufire,13344.6,13146.03,-1839,28167883
18591473,JoshEco4,13930.6,13142.13,-1053,28167883
6092181,Dusk-,13361.6,13139.42,1076,28167883
18603653,-Ryuji-,13996.1,13124.98,-990,28167883
785137,syunsyun,13458.6,13116.77,827,28167883
9383908,shoucan91,13880.7,13106.28,-1080,28167883
3307897,janitore,13300.2,13102.65,1324,28167883
3356580,-byakuya-,13744.4,13092.66,-487,28167883
5258461,ZTH,13276.6,13081.85,984,28167883
13135192,Lazuline,13497.2,13076.27,-539,28167883
1506011,Midnaait,13471.8,13071.62,525,28167883
2349769,kknegative,13921.8,13063.22,-673,28167883
28571440,yomogi237,13662.8,13056.11,-1026,28167883
6471926,qwappy797,13114.1,13048.94,1200,28167883
9472201,sakura_39,13306.7,13046.97,740,28167883
940878,TKS,13390.7,13018.67,839,28167883
21973054,girl_0001_,13537.5,13010.78,112,28167883
10931926,beru,13537.9,13010.62,790,28167883
24679550,_RYOSUKE_ROGU_,13036.8,12990.37,1013,28167883
5938161,gaston_2199,13392.8,12990.16,387,28167883
12687433,pui,13274.6,12986.72,514,28167883
3811626,kolishimona,13510.4,12984.89,250,28167883
17359546,Murasame_,13285.7,12961.80,-54,28167883
4964596,iloveyou4ever,13338.7,12961.31,655,28167883
11619349,detteiuu,13253.9,12959.59,565,28167883
12164489,Liz7,12651.8,12950.90,1934,28167883
10868191,Ghost_r,13530.7,12922.35,-1258,28167883
3802922,Fudgy,13699.9,12889.34,-923,28167883
13108155,iTzzMar0,13755.6,12878.39,-51,28167883
17656872,Siamcat3938,13754,12878.18,-1438,28167883
9864847,overdahedge2014,13640.3,12867.21,-144,28167883
3196091,Genjuro,13598.3,12850.18,-406,28167883
6194830,Shiny Froakie,13773.8,12848.25,-743,28167883
16536516,HiGreeks,13462,12843.96,-1389,28167883
14389442,MreMre,13626.8,12832.17,-1485,28167883
6439880,]]]]]]]]]]]]]]],13811.8,12819.81,-1284,28167883
8693851,Greenshell,13047,12809.95,832,28167883
7341471,BossPlays,12826.3,12807.80,1421,28167883
10250413,kazzysan,12859.2,12790.55,1409,28167883
5750235,Sparxe,13232.3,12782.40,311,28167883
6096445,sing216,13066.8,12776.86,816,28167883
5088784,ManP,13084.6,12769.08,1317,28167883
2689370,LimePunch,13018.3,12766.18,754,28167883
18948846,MIYAHARA,13059.4,12763.28,-145,28167883
6401769,Mihaugoku,13097.2,12761.80,585,28167883
11296097,MC2BP,13515.5,12749.37,-843,28167883
11574707,night_flower,12903.5,12734.78,172,28167883
15436568,Joltzzz,13418.5,12720.21,-1246,28167883
16262582,ImTutu,13583.7,12703.93,-1452,28167883
22741631,unsQuare,13461.8,12689.89,-1129,28167883
27486456,TGGD,13524.6,12676.06,-1115,28167883
25176275,PlusPearPi,13692.1,12674.57,-1297,28167883
9057823,Esconyan,13405.5,12666.27,-1201,28167883
3644233,coDMo2ooo,12729.7,12643.52,1017,28167883
8321579,chayleaf,13116.1,12627.74,357,28167883
19411222,Sweps,12963.1,12626.04,-417,28167883
1799973,TimmyAkmed,13215.7,12616.62,374,28167883
9976154,fullaltshallah,13490.2,12615.83,-894,28167883
845733,Faputa,13172.7,12612.47,-384,28167883
2286121,Tenchaa,12892.4,12611.86,132,28167883
4799788,vrnl,13143.7,12592.46,118,28167883
8609627,[GB]Edward_Tsui,13353.7,12586.18,-1044,28167883
8368181,tokimu,13122.7,12580.70,-876,28167883
9503545,EreNoq,12572.5,12572.52,952,28167883
8256770,_Illustrious_,13165.8,12567.16,-683,28167883
8494233,Kaemz,13452.5,12564.05,-859,28167883
16802529,_Tease,12617.4,12562.91,1696,28167883
12798183,_Llama,13225.9,12560.42,-184,28167883
21948424,urukunYT,13252,12552.07,-1533,28167883
8897643,-Akitai-,13161.7,12537.94,126,28167883
5503693,am_Minami,12756.9,12524.24,769,28167883
21058672,raider132,13488.7,12521.36,-1972,28167883
8190266,In Dark Sky,13238,12518.47,-1495,28167883
5506349,Peach_Tea,12727.7,12511.18,1325,28167883
5326467,PDF,12087.6,12505.79,4178,28167884
2345156,Mew,12673.8,12505.36,1821,28167883
13673007,Hoshino1,13058.1,12497.25,-1212,28167883
25684740,k4i3_mk,12729.2,12481.93,1256,28167883
22437571,SANE_KIBUYA,13091,12481.33,-900,28167883
3949268,Brasil,12952.2,12480.72,-65,28167883
19931117,furry feet,13079,12478.90,-1088,28167883
28653214,NK_AISU,13192.7,12476.97,-1186,28167883
16910711,KatyB,13183.9,12470.82,-1781,28167883
18047445,Perth_399,13108.1,12465.04,-200,28167883
9503098,hoku,13036.9,12463.98,-239,28167883
2250574,KTYN,12794.9,12455.80,544,28167883
502722,Cookie_Tree,12519.3,12454.08,813,28167884
21502158,cholarmor,13141.8,12444.31,-1129,28167883
10363380,Aiery,13472.1,12434.92,-1275,28167883
7930622,Yona,12538.6,12429.79,1178,28167883
19975342,GamersDecision,13289.6,12421.68,-1294,28167883
11306513,tanso604,12613.9,12414.40,882,28167883
7690078,JDrago14,12371.8,12413.33,1751,28167884
7722827,Nara Bocchi,12793.9,12394.01,299,28167883
22103250,OGAWtfffff,12872.8,12386.02,-189,28167883
8364237,Prehistoria,12689.3,12380.65,779,28167883
7095592,yassu-,12974.5,12364.74,-223,28167883
16067522,chibamasu,12877.9,12356.64,-1171,28167883
6447505,maxie,12770.1,12341.33,-275,28167883
7091511,kuroshishi16,12884.8,12325.53,-618,28167883
13811400,NeuralG,13305.1,12325.44,-1619,28167883
4437710,Sashimio,12431.7,12322.03,1268,28167884
6844521,szh134,12405.3,12317.80,1346,28167884
20822544,Plasmusss,12936,12311.25,-566,28167883
29780191,Fz2311x,12512.5,12297.37,203,28167884
7582420,ali161102,12848.5,12294.83,-432,28167883
11799110,Spicy Onion,13271.9,12287.30,-1470,28167883
10268533,Chieri_,12916.6,12285.73,-212,28167883
10335557,vodnanen,12475.4,12273.73,1006,28167884
2879608,GoZaRaNi,13099.1,12272.87,-823,28167883
13100247,Anthoni,12634.6,12269.21,408,28167883
2586173,cagalin,12692.5,12261.15,972,28167883
15134794,SqbaChan,13025.1,12258.43,-1677,28167883
4940698,Xoretra,12748.1,12248.38,133,28167883
2852269,jmeh07,13127,12235.79,-614,28167883
1881639,Chromoxx,12328.1,12233.31,1435,28167884
15386539,convoySC,12700.1,12231.50,-267,28167883
16165574,lloaro_box025,12521.8,12222.03,110,28167884
18577881,ama_hano,12876.2,12219.02,-930,28167883
13189156,Muriy-,12579.2,12192.57,345,28167883
12029122,Vanity8,12884.8,12182.03,-851,28167883
9311768,YouCanNotKnow,12438.7,12156.15,208,28167884
14041465,Xollistrea,13016.5,12155.66,-655,28167883
1603962,Touche,12669.1,12145.83,-581,28167883
12725502,Match1230,12511.1,12136.14,-85,28167884
14955727,hariindee,11887.2,12127.35,1772,28167884
15821708,Sebola,12565,12120.02,-322,28167883
3023007,Hori_159,12343.2,12115.85,1540,28167884
28818110,nyakey,12741.2,12114.50,-736,28167883
20602365,kamiradesu_,12757.6,12112.99,-1676,28167883
4566941,waisa28,12561.8,12102.35,140,28167883
6243805,nitori0,12408.2,12089.81,893,28167884
459886,Nanners,12572.9,12082.39,257,28167883
4603900,chKKi,12447.2,12072.56,628,28167884
9773629,nuzojon,12208.1,12068.57,818,28167884
1762267,[- Maekawa -],12315.7,12061.77,820,28167884
25734391,CarsqL,12442.3,12059.07,-333,28167884
4669728,BabySnakes,12070.7,12056.33,1144,28167884
4266840,marui,12588.4,12055.61,221,28167883
554976,Myckoll,12545.9,12055.50,-109,28167883
3811831,Noko_BSF,12637.4,12048.52,391,28167883
23465796,jackylu,12721.2,12043.76,-1505,28167883
9950613,ma_r1n,12108.7,12031.41,1121,28167884
13857986,Klarion,12949.8,12029.38,-1550,28167883
7488794,JarHed,12156.8,12028.97,1016,28167884
8668896,Opersent,12143.7,12025.49,1018,28167884
30816530,Exussia,12722.6,12018.38,-1446,28167883
16846749,merry08210,12230.4,12004.51,555,28167884
8214424,sighate,12163.9,11987.92,621,28167884
11392868,Rabitobi,12086,11985.67,736,28167884
1697789,itemsgtkpa,12255.1,11968.63,950,28167884
17828041,noraneko414,12616.1,11959.44,-770,28167883
9213381,Lorenzetto,12122.1,11959.29,927,28167884
10882115,DescriptiCringe,12869,11952.40,-1503,28167883
8743513,awdse22,12208.7,11940.58,1170,28167884
13051275,CloudBurger4,12783.7,11920.86,-1328,28167883
19577961,Vasko2o,12436.2,11917.06,-603,28167884
605973,Jerry,12581.9,11916.71,279,28167883
24350989,Olnisexid,12474.7,11904.45,-737,28167884
30474711,sakupopon,12684.5,11899.66,-1461,28167883
14957367,solros1101,12536.5,11886.11,30,28167883
9468283,_mtk,11926.5,11885.00,1129,28167884
15373510,Laxiful,12395.7,11868.05,-892,28167884
5310623,Blastix Riotz,12027.8,11865.55,361,28167884
920861,-Kazu-,12305.7,11865.42,560,28167884
25289165,srmr Taiko,11877.2,11848.72,1012,28167884
5151647,apaajaboleh10,12012.2,11845.01,1326,28167884
14269506,nevqr,12572.8,11835.50,-1657,28167883
9420989,wakotendou,12272.6,11834.21,72,28167884
20089489,Maximil4813N,12514.6,11828.12,-1058,28167884
1031958,karterfreak,11956.6,11826.24,1218,28167884
8159528,JustALeaf,12049.5,11822.67,795,28167884
5040981,-EikoNoChikara-,12570.6,11820.20,-377,28167883
1807472,K-2,12196.6,11811.08,948,28167884
11833538,_somet,12463.2,11800.89,-200,28167884
14156639,Karmic,12525.5,11799.86,-865,28167884
16662508,takumit25,12150.5,11796.00,21,28167884
3738344,X a v y,12118.1,11795.64,642,28167884
13281473,Antti,12202.4,11781.56,745,28167884
5146144,Tsukani,12559.2,11778.14,-458,28167883
6403385,I-ShiR4Nu1,12229.5,11776.84,44,28167884
8097465,Berg,12055,11768.51,376,28167884
10887614,nurun,12019.1,11767.60,282,28167884
14197674,TSC_Theo,12037.5,11764.22,139,28167884
30524649,luxem_,12244.6,11764.11,-1050,28167884
1785084,IA vocaloid,12174.9,11760.41,477,28167884
13525805,Hivan111,12429.4,11751.23,-1556,28167884
10520757,peepee,12418.7,11749.85,-1023,28167884
9755504,CrabCow,12007.1,11747.58,537,28167884
4433058,sendol,12144.6,11743.09,407,28167884
32191509,Paidmaid,11864.9,11739.77,312,28167884
3866964,misaki_tk,12172.3,11733.29,81,28167884
6198876,akumufangirl,12344.7,11728.03,-399,28167884
19328432,HexaMaster,12016.9,11714.34,561,28167884
5769293,owatanimal,11845.6,11705.83,932,28167884
6807238,Akamileusz,12133.4,11700.96,-456,28167884
7636798,L1va,11967.5,11697.38,393,28167884
10854710,Denryci,12442,11693.43,-1009,28167884
2398168,FLANKs,11648.7,11690.70,1705,28167884
17411618,k1ryu,12328.2,11689.86,-1164,28167884
10555660,Senju-Muramasa,12056.3,11684.71,103,28167884
19809779,Setonai,11307.6,11682.77,1833,28167884
9099822,jyake,11821.5,11681.74,1010,28167884
5384639,KKN,11987.7,11679.31,695,28167884
14581894,You,12335.4,11676.48,-60,28167884
1282954,Cihyaa,12236.9,11672.20,-211,28167884
16360256,M_g1,12418.1,11670.05,-1123,28167884
12488630,yzpineth,12231.4,11669.63,-1644,28167884
587737,Zetera,12042.6,11662.93,186,28167884
1235444,Serial Dreemurr,12003.3,11655.36,344,28167884
18793276,Coffecito,12407.6,11654.76,-1096,28167884
14054504,yAmmy_______,12432.6,11654.14,-1251,28167884
4130926,StrijkIjzer,12136.6,11648.13,118,28167884
12155303,izu_illya,11766.3,11643.06,749,28167884
7320933,-HiddenTaco-,12447.2,11638.90,-932,28167884
16383529,eringiRa,12228.1,11628.29,-333,28167884
27870048,h2o2_n,12170.3,11619.47,-615,28167884
5111479,kaypooma,11616.8,11605.55,1299,28167884
215127,Gustav0eiji,11677.3,11604.62,1155,28167884
33031996,monmontytyty,11973.9,11600.85,-188,28167884
4499547,Digsuke,12151.8,11593.65,-386,28167884
13631399,Yomiz,11802.1,11580.65,327,28167884
4251077,o625,11833.1,11580.37,-279,28167884
7935022,butter0414,11523.7,11568.76,1426,28167884
9287891,syojodevourer69,12448.2,11565.02,-1081,28167884
4521357,ercs,11613.6,11549.03,1639,28167884
1716059,bobson860412,11859.4,11545.11,590,28167884
10852632,giyokon,11616.8,11534.94,1755,28167884
10079029,Skidooskei,12086.2,11533.97,-230,28167884
689414,XEPCOH,12320.1,11532.92,-943,28167884
3560258,Pare,11783.6,11531.25,431,28167884
8917069,Piel,12212.9,11524.61,-453,28167884
16837711,Y4M1,11470.8,11520.88,1130,28167884
15231510,K0rd31HP,11744.1,11507.76,449,28167884
6303313,Mathyu,12122.9,11507.04,-1252,28167884
6508754,Edgar_Figaro,11733.3,11505.54,1323,28167884
13279859,Paradise_,11936.9,11499.40,248,28167884
4097035,Garpo,11721.9,11497.91,1096,28167884
5592441,Inigo,11701.8,11494.30,306,28167884
11632258,BigNounours,12334.2,11471.58,-1237,28167884
2335913,--Madara uchiha,11865.8,11469.28,787,28167884
1500725,pagr42,11381.1,11460.82,2506,28167884
21108158,Dreik41,11325.7,11459.86,2085,28167884
8244404,kvgyubh,11832.4,11459.66,290,28167884
5509009,Jonah,11699.7,11457.52,363,28167884
6506484,duski,11898.1,11454.36,397,28167884
178038,Shyguy,11470.1,11453.24,1976,28167884
24910091,krokodil_koban,11792.2,11450.48,244,28167884
4232665,DaiKiu,12274.2,11449.91,-628,28167884
13410346,tettun3,12080.2,11439.14,-1525,28167884
4719175,Lefty3,11162,11439.12,2995,28167884
8275687,jleste,11706.2,11431.89,1040,28167884
6278008,Drecksackblase,12049.5,11427.42,283,28167884
1303131,N i T o R i,11579.4,11423.84,1623,28167884
15698237,joheejy-,12074.5,11415.07,-1064,28167884
8327905,Plasmodius,11965.3,11413.79,-367,28167884
17061174,mBiscuit,11528.6,11413.37,765,28167884
22547308,Reeche4,12092.8,11408.99,-443,28167884
14608076,causa1,11835.9,11403.33,-1138,28167884
7897892,Ponamis,11720.3,11397.78,216,28167884
259972,Jakads,11136.9,11395.14,1816,28167884
9740317,Asu_Krionat,11113.9,11392.52,2143,28167884
7189946,SMG3,11871.9,11389.05,-790,28167884
5128029,Mean X,11543.1,11388.96,258,28167884
21823783,Ecolo,11417.4,11375.60,1674,28167884
2478009,Kinsuna,11723.5,11362.00,670,28167884
16327582,KAMENANO,11519.4,11355.40,668,28167884
13302996,Boaz,11796,11355.00,340,28167884
8645621,NomiNomi,11405.5,11353.97,1088,28167884
5009970,Dayzeek,12036,11352.49,-595,28167884
17398531,Moriya315,11599.5,11325.36,-164,28167884
17112933,kamakuraikusa,11931.1,11323.38,-500,28167884
2617190,mikku1,11443,11323.08,1021,28167884
1594036,Hypello,12079.6,11317.83,-715,28167884
2209763,Xiah7s,11506,11316.17,1282,28167884
9964420,paz08,12043.5,11315.34,-591,28167884
30338965,HungryTurtle420,12072.7,11309.65,-1159,28167884
9006320,Akiivo,11985.7,11305.54,-441,28167884
5136821,Counter Strike,11470.7,11302.28,815,28167884
8089834,Felt7z,11330.2,11300.61,1390,28167884
23064382,niboshii,12221.6,11298.60,-1294,28167884
7890942,forelych,11956.2,11296.24,-212,28167884
6056862,Yoroiari,11744,11294.43,-122,28167884
8265940,Krekker,11122.7,11283.50,2035,28167884
16455092,_Lise,11855.4,11282.72,-885,28167884
17278926,Rozlia,11630,11280.92,153,28167884
8829696,-hatzu-,12017.2,11279.32,-720,28167884
20429487,m4gnett,11480,11278.96,389,28167884
6252972,shinnme_ao,11794.9,11268.69,-357,28167884
4588852,-Arato,11595.5,11256.42,448,28167884
2326627,neikis,11539.7,11252.61,323,28167884
15013926,Suwumi,11940.4,11252.51,-1090,28167884
9600978,TUM0R,11680.4,11250.49,277,28167884
5207783,6_6,11709.3,11242.76,-238,28167884
22221875,Nyarlath0tep,11971.1,11239.15,-1106,28167884
1490757,YERTI,11473.7,11232.97,555,28167884
980092,Ozu,11464.7,11232.48,1148,28167884
4677373,Conversation,11124.2,11226.86,1553,28167884
7510267,Siva Inu,11206.4,11221.70,1597,28167884
2828556,Coryn,11261.8,11212.48,767,28167884
1258873,MEGADRAGONFLY,11805.3,11210.45,-286,28167884
10674189,Kinovia,11488.5,11210.17,344,28167884
6647589,masterpiece,11557.9,11207.72,-306,28167884
1890084,Necromancy-,11856.5,11204.84,-486,28167884
21203707,KatK1,11576.2,11204.13,395,28167884
